intent,text
lyric,To forget why I needed to
lyric,Cause there we are again in the middle of the night
lyric,We're dancing ‘round the kitchen in the refrigerator light
lyric,"Down the stairs, I was there"
lyric,"I remember it all too well, yeah"
lyric,Maybe we got lost in translation
lyric,Maybe I asked for too much
lyric,But maybe this thing was a masterpiece
lyric,Til you tore it all up
lyric,"Running scared, I was there"
lyric,I remember it all too well
lyric,And you call me up again
lyric,Just to break me like a promise
lyric,So casually cruel in the name of being honest
lyric,I'm a crumpled up piece of paper lying here
lyric,"Cause I remember it all, all, all"
lyric,Too well
lyric,"Time won't fly, it's like I'm paralyzed by it"
lyric,"I'd like to be my old self again, but I'm still trying to find it"
lyric,After plaid shirt days and nights when you made me your own
lyric,Now you mail back my things and I walk home alone
lyric,But you keep my old scarf from that very first week
lyric,Cause it reminds you of innocence and it smells like me
lyric,You can't get rid of it
lyric,"Cause you remember it all too well, yeah"
lyric,Cause there we are again when I loved you so
lyric,Back before you lost the one real thing you've ever known
lyric,"It was rare, I was there"
lyric,I remember it all too well
lyric,"Wind in my hair, you were there"
lyric,You remember it all
lyric,"Down the stairs, you were there"
lyric,You remember it all
lyric,"It was rare, I was there"
lyric,I remember it all too well
lyric,It feels like a perfect night
lyric,To dress up like hipsters
lyric,"And make fun of our exes, uh-uh, uh-uh"
lyric,It feels like a perfect night
lyric,For breakfast at midnight
lyric,"To fall in love with strangers, uh-uh, uh-uh"
lyric,Yeah
lyric,"We're happy, free, confused, and lonely at the same time"
lyric,"It's miserable and magical, oh, yeah"
lyric,Tonight's the night when we forget about the deadlines
lyric,"It's time, oh-oh"
lyric,"I don't know about you, but I'm feeling 22"
lyric,Everything will be alright if you keep me next to you
lyric,"You don't know about me, but I'll bet you want to"
lyric,Everything will be alright if we just keep dancing like we're
lyric,"22, 22"
lyric,It seems like one of those nights
lyric,This place is too crowded
lyric,"Too many cool kids, uh-uh, uh-uh"
lyric,"(Who's Taylor Swift, anyway? Ew)"
lyric,It seems like one of those nights
lyric,We ditch the whole scene
lyric,And end up dreaming
lyric,Instead of sleeping
lyric,Joeboy 'Sip (Alcohol)' Official Lyrics & Meaning | Verified
lyric,Yeah
lyric,"We're happy, free, confused, and lonely in the best way"
lyric,"It's miserable and magical, oh, yeah"
lyric,Tonight's the night when we forget about the heartbreaks
lyric,"It's time, oh-oh"
lyric,(Hey!)
lyric,"I don't know about you, but I'm feeling 22"
lyric,Everything will be alright (Ooh) if you keep me next to you
lyric,"You don't know about me, but I'll bet you want to"
lyric,Everything will be alright if (Alright)
lyric,"We just keep dancing like we're 22 (Oh, oh, oh, oh, oh)"
lyric,22 (I don't know about you)
lyric,"22, 22"
lyric,It feels like one of those nights
lyric,We ditch the whole scene
lyric,It feels like one of those nights
lyric,We won't be sleeping
lyric,It feels like one of those nights
lyric,You look like bad news
lyric,I gotta have you
lyric,I gotta have you
lyric,"Ooh, ooh, yeah"
lyric,(Hey!)
lyric,"I don't know about you, but I'm feeling 22"
lyric,Everything will be alright if (Ooh) you keep me next to you
lyric,"You don't know about me, but I'll bet you want to"
lyric,Everything will be alright if we just keep dancing like we're
lyric,"22 (Whoa, oh)"
lyric,22 (Dancing like)
lyric,"22 (Yeah, yeah), 22, (Yeah, yeah, yeah)"
lyric,It feels like one of those nights
lyric,We ditch the whole scene
lyric,It feels like one of those nights
lyric,We won't be sleeping
lyric,It feels like one of those nights
lyric,You look like bad news
lyric,I gotta have you
lyric,I gotta have you
lyric,"I bet this time of night, you’re still up"
lyric,I bet you’re tired from a long hard week
lyric,I bet you’re sittin' in your chair by the window
lyric,"Looking out at the city, and I bet"
lyric,Sometimes you wonder 'bout me
lyric,And I just wanna tell you
lyric,It takes everything in me not to call you
lyric,And I wish I could run to you
lyric,And I hope you know that
lyric,"Every time I don’t, I almost do, I almost do"
lyric,I bet you think I either moved on or hate you
lyric,"‘Cause each time you reach out, there’s no reply"
lyric,"I bet it never, ever occurred to you"
lyric,That I can’t say hello to you and risk another goodbye
lyric,And I just wanna tell you
lyric,It takes everything in me not to call you
lyric,And I wish I could run to you
lyric,And I hope you know that
lyric,"Every time I don’t, I almost do, I almost do"
lyric,Joeboy 'Sip (Alcohol)' Official Lyrics & Meaning | Verified
lyric,"Oh, we made quite a mess, babe"
lyric,It’s probably better off this way
lyric,"And I confess, babe"
lyric,"In my dreams, you’re touching my face"
lyric,And asking me if I want to try again with you
lyric,And I almost do
lyric,And I just wanna tell you
lyric,It takes everything in me not to call you
lyric,And I wish I could run to you
lyric,And I hope you know that
lyric,"Every time I don’t, I almost do, I almost do"
lyric,"I bet this time of night, you’re still up"
lyric,I bet you’re tired from a long hard week
lyric,I bet you’re sittin' in your chair by the window
lyric,"Looking out at the city, and I hope"
lyric,Sometimes you wonder 'bout me
lyric,I remember when we broke up the first time
lyric,"Saying, ""This is it, I've had enough,"" 'cause like"
lyric,We hadn't seen each other in a month
lyric,When you said you needed space (What?)
lyric,Then you come around again and say
lyric,"Baby, I miss you and I swear I'm gonna change, trust me"
lyric,Remember how that lasted for a day?
lyric,"I say, ""I hate you,"" we break up, you call me, I love you"
lyric,Ooh-ooh-ooh-ooh-ooh
lyric,"We called it off again last night, but"
lyric,Ooh-ooh-ooh-ooh-ooh
lyric,"This time, I'm telling you, I'm telling you"
lyric,"We are never, ever, ever getting back together"
lyric,"We are never, ever, ever getting back together"
lyric,"You go talk to your friends, talk to my friends, talk to me"
lyric,"But we are never, ever, ever, ever"
lyric,Getting back together
lyric,"Like, ever"
lyric,I'm really gonna miss you picking fights
lyric,"And me falling for it, screaming that I'm right"
lyric,And you would hide away and find your peace of mind
lyric,With some indie record that's much cooler than mine
lyric,Joeboy 'Sip (Alcohol)' Official Lyrics & Meaning | Verified
lyric,Ooh-ooh-ooh-ooh-ooh
lyric,"You called me up again tonight, but"
lyric,Ooh-ooh-ooh-ooh-ooh
lyric,"This time, I'm telling you, I'm telling you"
lyric,"We (We) are never, ever, ever getting back together"
lyric,"We are never, ever, ever getting back together"
lyric,"You go talk to your friends, talk to my friends, talk to me"
lyric,"(Talk to me) But we are never, ever, ever, ever"
lyric,Getting back together
lyric,Ooh-ooh-ooh-ooh-ooh (Yeah)
lyric,Ooh-ooh-ooh-ooh-ooh-ooh (Yeah)
lyric,Ooh-ooh-ooh-ooh-ooh (Yeah)
lyric,Oh-oh-oh
lyric,"I used to think that we were forever, ever"
lyric,"And I used to say, ""Never say never"""
lyric,"Ugh, so he calls me up and he's like, ""I still love you"""
lyric,"And I'm like, ""I just, I mean, this is exhausting, you know?"
lyric,"Like, we are never getting back together, like, ever"""
lyric,"(No) We are never, ever, ever getting back together"
lyric,"We are never, ever, ever (Ooh) getting back together"
lyric,"You go talk to your friends, talk to my friends, talk to me"
lyric,"But we are never, ever, ever, ever"
lyric,Getting back together
lyric,"We (Ooh-ooh-ooh-ooh-ooh, ooh-ooh-ooh, no)"
lyric,Getting back together
lyric,"We (Ooh-ooh-ooh-ooh-ooh, oh, oh)"
lyric,Getting back together (Yeah)
lyric,"You go talk to your friends, talk to my friends, talk to me"
lyric,"(Talk to me) But we are never, ever, ever, ever"
lyric,Getting back together
lyric,I'm pretty sure we almost broke up last night
lyric,"I threw my phone across the room, at you"
lyric,I was expecting some dramatic turn away
lyric,But you stayed
lyric,"This morning, I said we should talk about it"
lyric,Cause I read you should never leave a fight unresolved
lyric,That's when you came in wearing a football helmet
lyric,"And said, ""Okay, let's talk"""
lyric,And I said
lyric,"Stay, stay, stay"
lyric,"I've been loving you for quite some time, time, time"
lyric,"You think that it's funny when I'm mad, mad, mad"
lyric,But I think that it's best if we both stay
lyric,"Before you, I'd only dated self-indulgent takers"
lyric,Who took all of their problems out on me
lyric,But you carry my groceries and now I'm always laughing
lyric,And I love you because you have given me
lyric,No choice but to
lyric,"Stay, stay, stay"
lyric,"I've been loving you for quite some time, time, time"
lyric,"You think that it's funny when I'm mad, mad, mad"
lyric,"But I think that it's best if we both stay, stay, stay, stay"
lyric,You took the time to memorize me
lyric,"My fears, my hopes, and dreams"
lyric,"I just like hanging out with you, all the time"
lyric,"All those times that you didn't leave, it's been occurring to me"
lyric,"I'd like to hang out with you, for my whole life"
lyric,"Stay, and I'll be loving you for quite some time"
lyric,"No one else is gonna love me when I get mad, mad, mad"
lyric,"So I think that it's best if we both stay, stay"
lyric,"Stay, stay, stay, stay!"
lyric,"Stay, stay, stay"
lyric,"I've been loving you for quite some time, time, time"
lyric,"You think that it's funny when I'm mad, mad, mad"
lyric,"But I think that it's best if we both stay, stay"
lyric,"Stay, stay, stay, stay!"
lyric,"Stay, stay, stay"
lyric,"I've been loving you for quite some time, time, time"
lyric,"You think that it's funny when I'm mad, mad, mad"
