intent,text
lyric,"Getting back together I'm pretty sure we almost broke up last night I threw my phone across the room, at you"
lyric,"I was expecting some dramatic turn away But you stayed This morning, I said we should talk about it"
lyric,"Cause I read you should never leave a fight unresolved That's when you came in wearing a football helmet And said, ""Okay, let's talk"""
lyric,"And I said Stay, stay, stay I've been loving you for quite some time, time, time"
lyric,"You think that it's funny when I'm mad, mad, mad But I think that it's best if we both stay Before you, I'd only dated self-indulgent takers"
lyric,Who took all of their problems out on me But you carry my groceries and now I'm always laughing And I love you because you have given me
lyric,"No choice but to Stay, stay, stay I've been loving you for quite some time, time, time"
lyric,"You think that it's funny when I'm mad, mad, mad But I think that it's best if we both stay, stay, stay, stay You took the time to memorize me"
lyric,"My fears, my hopes, and dreams I just like hanging out with you, all the time All those times that you didn't leave, it's been occurring to me"
lyric,"I'd like to hang out with you, for my whole life Stay, and I'll be loving you for quite some time No one else is gonna love me when I get mad, mad, mad"
lyric,"So I think that it's best if we both stay, stay Stay, stay, stay, stay! Stay, stay, stay"
lyric,"I've been loving you for quite some time, time, time You think that it's funny when I'm mad, mad, mad But I think that it's best if we both stay, stay"
lyric,"Stay, stay, stay, stay! Stay, stay, stay I've been loving you for quite some time, time, time"
lyric,"You think that it's funny when I'm mad, mad, mad But I think that it's best if we both stay (Ha-ha-ha, it's so fun)"
lyric,Find myself at your door Just like all those times before I’m not sure how I got there
lyric,"All roads they lead me here I imagine you are home In your room, all alone"
lyric,And you open your eyes into mine And everything feels better And right before your eyes
lyric,"I'm breaking, no past No reasons why Just you and me"
lyric,This is the last time I'm asking you this Put my name at the top of your list This is the last time I'm asking you why
lyric,"You break my heart in the blink of an eye (Eye, eye) You find yourself at my door Just like all those times before"
lyric,You wear your best apology But I was there to watch you leave And all the times I let you in
lyric,Just for you to go again Disappear when you come back Everything is better
lyric,"And right before your eyes I'm aching, run fast Nowhere to hide"
lyric,Just you and me This is the last time I'm asking you this Put my name at the top of your list
lyric,"This is the last time I'm asking you why You break my heart in the blink of an eye (Eye, eye) This is the last time you tell me I've got it wrong"
lyric,"This is the last time I say it's been you all along This is the last time I let you in my door This is the last time, I won't hurt you anymore"
lyric,"Oh-ho, oh-ho, oh-ho, oh-ho Oh-ho, oh-ho, oh-ho, oh-ho This is the last time I'm asking you this"
lyric,Put my name at the top of your list This is the last time I'm asking you why You break my heart in the blink of an eye
lyric,This is the last time I'm asking you this (This is the last time I'm asking you this) Put my name at the top of your list
lyric,(Put my name at the top of your list) This is the last time I'm asking you why (This is the last time I'm asking you why)
lyric,"You break my heart in the blink of an eye (You break my heart) This is the last time I'm asking you, last time I'm asking you"
lyric,"Last time I'm asking you this This is the last time I'm asking you, last time I'm asking you Last time I'm asking you this"
lyric,"This is the last time I'm asking you, last time I'm asking you Last time I'm asking you this This is the last time I'm asking you, last time I'm asking you"
lyric,"Last time I'm asking you this I was reminiscing just the other day While having coffee all alone, and Lord, it took me away"
lyric,"Back to a first-glance feeling on New York time Back when you fit in my poems like a perfect rhyme Took off faster than a green light, go"
lyric,"Hey, you skip the conversation when you already know I left a note on the door with a joke we'd made And that was the first day"
lyric,"And darling, it was good Never looking down And right there where we stood"
lyric,Was holy ground Spinning like a girl in a brand new dress We had this big wide city all to ourselves
lyric,"We blocked the noise with the sound of, ""I need you"" And for the first time, I had something to lose And I guess we fell apart in the usual way"
lyric,"And the story's got dust on every page But sometimes, I wonder how you think about it now And I see your face in every crowd"
lyric,"Joeboy 'Sip (Alcohol)' Official Lyrics & Meaning | Verified Cause darling, it was good Never looking down"
lyric,"And right there where we stood Was holy ground Tonight, I'm gonna dance"
lyric,For all that we've been through But I don't wanna dance If I'm not dancing with you
lyric,"Tonight, I'm gonna dance Like you were in this room But I don't wanna dance"
lyric,If I'm not dancing with you It was good Never looking down
lyric,"And right there where we stood Was holy ground Tonight, I'm gonna dance"
lyric,For all that we've been through But I don't wanna dance If I'm not dancing with you
lyric,"Tonight, I'm gonna dance Like you were in this room But I don't wanna dance"
lyric,"If I'm not dancing with you Long handwritten note, deep in your pocket Words, how little they mean, when you're a little too late"
lyric,"I stood right by the tracks, your face in a locket Good girls, hopeful they'll be and long they will wait We had a beautiful magic love affair"
lyric,"What a sad, beautiful, tragic love affair In dreams, I meet you in warm conversation We both wake in lonely beds, different cities"
lyric,"And time is taking its sweet time erasing you And you've got your demons And darling, they all look like me"
lyric,"Cause we had a beautiful magic love there What a sad, beautiful, tragic love affair Distance, timing, breakdown, fighting"
lyric,"Silence, the train runs off its tracks Kiss me, try to fix it, could you just try to listen? Hang up, give up, and for the life of us we can't get back"
lyric,"A beautiful magic love there What a sad, beautiful, tragic, beautiful, tragic, beautiful Joeboy 'Sip (Alcohol)' Official Lyrics & Meaning | Verified"
lyric,Joeboy 'Sip (Alcohol)' Official Lyrics & Meaning | Verified Nardo Wick 'Who Want Smoke??' (Live Performance) | Open Mic Kiana Ledé 'Ur Best Friend' Official Lyrics & Meaning | Verified
lyric,"What we had, a beautiful magic love there What a sad, beautiful, tragic, love affair We had a beautiful magic love there"
lyric,"What a sad, beautiful, tragic love affair New to town with a made up name In the angel's city, chasing fortune and fame"
